Technology,Use,Diameter,HousingType,MonthlyWaste
R,DOMESTIC,15.0,D,10947.774725274725
R,DOMESTIC,15.0,C,11658.04945054945
R,DOMESTIC,15.0,C,11590.794392523365
R,DOMESTIC,15.0,C,11785.302197802197
R,COMERCIAL,15.0,C,5851.813186813187
R,DOMESTIC,15.0,C,7053.956043956045
E,DOMESTIC,15.0,D,15370.384615384613
R,DOMESTIC,15.0,C,4245.412087912088
R,COMERCIAL,15.0,W,3933.214285714286
R,COMERCIAL,15.0,B,3032.554945054945
R,DOMESTIC,15.0,C,3124.06779661017
R,DOMESTIC,15.0,C,7474.8626373626375
R,DOMESTIC,15.0,D,3296.2087912087914
R,DOMESTIC,15.0,E,5051.043956043955
R,DOMESTIC,15.0,C,8133.543956043955
R,DOMESTIC,15.0,D,4348.434065934066
R,DOMESTIC,15.0,D,2559.5604395604396
R,DOMESTIC,15.0,C,5955.412087912088
R,DOMESTIC,15.0,B,4560.576923076923
R,COMERCIAL,15.0,W,6830.357142857142
R,DOMESTIC,15.0,C,10973.901098901099
R,DOMESTIC,15.0,C,2249.340659340659
R,DOMESTIC,15.0,C,3904.911504424779
R,DOMESTIC,15.0,D,6776.620879120879
R,DOMESTIC,15.0,C,1642.0879120879122
E,DOMESTIC,15.0,D,14914.45054945055
R,DOMESTIC,15.0,B,4665.247252747253
R,DOMESTIC,15.0,B,12352.702702702703
R,DOMESTIC,15.0,B,5059.120879120879
R,DOMESTIC,15.0,D,11285.186915887849
R,DOMESTIC,15.0,E,2301.1813186813188
R,DOMESTIC,15.0,C,6292.417582417583
R,DOMESTIC,15.0,B,190.41322314049586
R,DOMESTIC,15.0,C,9177.176470588234
R,DOMESTIC,15.0,B,1986.0
R,DOMESTIC,15.0,B,4323.543956043955
R,DOMESTIC,15.0,D,6639.478021978022
R,AJUNTAMENT,15.0,B,7888.351648351649
R,AJUNTAMENT,15.0,W,243.46153846153845
R,DOMESTIC,15.0,U,55.50802139037433
R,DOMESTIC,15.0,C,4470.0
R,DOMESTIC,15.0,B,7943.736263736265
R,DOMESTIC,15.0,E,7053.791208791209
R,DOMESTIC,15.0,D,9157.417582417582
R,DOMESTIC,15.0,C,5770.0
R,COMERCIAL,15.0,B,9812.06043956044
R,DOMESTIC,15.0,D,3011.9505494505493
E,DOMESTIC,15.0,E,14171.456043956045
R,DOMESTIC,15.0,E,10856.373626373626
R,DOMESTIC,15.0,C,79.53296703296704
R,DOMESTIC,15.0,D,2749.0384615384614
R,DOMESTIC,15.0,D,2944.368131868132
R,DOMESTIC,15.0,D,12284.58791208791
R,DOMESTIC,15.0,C,4246.565934065934
R,DOMESTIC,15.0,C,12544.945054945054
R,COMERCIAL,15.0,W,2208.8736263736264
R,DOMESTIC,15.0,C,8904.148351648351
R,DOMESTIC,15.0,E,8984.175824175823
R,DOMESTIC,15.0,D,7290.412087912088
R,DOMESTIC,15.0,C,4150.995475113122
R,DOMESTIC,15.0,C,13532.472527472528
R,COMERCIAL,15.0,W,15047.802197802197
R,DOMESTIC,15.0,C,2880.412087912088
R,DOMESTIC,15.0,C,3281.1263736263736
R,DOMESTIC,15.0,D,11338.186813186814
R,DOMESTIC,15.0,B,13270.0
R,DOMESTIC,15.0,E,6889.615384615385
R,INDUSTRIAL,15.0,W,4766.456043956045
R,DOMESTIC,15.0,C,5647.829670329671
R,DOMESTIC,15.0,D,11480.686813186814
R,DOMESTIC,15.0,C,8358.708791208792
R,DOMESTIC,15.0,D,4879.203296703297
R,DOMESTIC,15.0,E,9708.956043956045
R,DOMESTIC,15.0,C,6601.895604395604
R,DOMESTIC,15.0,D,11828.241758241758
R,DOMESTIC,15.0,B,5320.879120879121
R,DOMESTIC,15.0,B,9053.736263736264
R,DOMESTIC,15.0,D,11831.126373626374
R,DOMESTIC,15.0,D,12359.58791208791
R,DOMESTIC,15.0,D,13606.401098901099
R,DOMESTIC,15.0,C,9418.68131868132
R,DOMESTIC,15.0,D,10135.714285714284
R,DOMESTIC,15.0,B,9295.961538461539
R,DOMESTIC,15.0,C,8095.054945054945
R,AJUNTAMENT,15.0,B,0.0
R,DOMESTIC,15.0,C,3885.9695817490497
